Num Org,Articulo,Valor Nominal,Valor Cuota,Tipo Articulo,Nro Titulo,Nombre,Codigo Postal,Localidad,Cod. Provincia,Región,Fecha Nacimiento,Edad,Sexo,Cuota,Fecha Pago,Periodo,Tipo de venta,Estado Civil,Nivel Educativo
13,872,12285912,42800,Dinero,738524,"JIMENEZ, GUSTAVO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,1/06/1981,43,Masculino,1,13/02/23,02/2023,Tradicional,Soltero(a),Secundario
13,872,12285912,42800,Dinero,738526,"CORONEL, JULIO EMMANUEL",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,6/01/1997,27,Masculino,1,13/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,822,21530592,75000,Automóvil,738535,"GUZMAN, RODRIGO EXEQUIEL",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,11/05/1995,29,Masculino,1,22/02/23,02/2023,Tradicional,Viudo(a),Universitario
13,821,20152503,70200,Dinero,738537,"PAZON SANTILLAN, BRENDA ANTONEL",433800,CLODOMIRA,Santiago del Estero,NOA,6/08/1991,33,Femenino,1,22/02/23,02/2023,Tradicional,Divorciado(a),Primario
13,815,29039763,102200,Dinero,738539,"BRUNO, LILIANA PATRICIA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,29/04/1964,60,Femenino,1,13/02/23,02/2023,Tradicional,Casado(a),Terciario
13,870,7261629,25300,Moto,738548,"CHAPARRO, PAOLA SOLEDAD",433800,CLODOMIRA,Santiago del Estero,NOA,10/03/1989,35,Femenino,1,22/02/23,02/2023,Tradicional,Casado(a),Primario
13,875,27272629,95000,Automóvil,738549,"NORIEGA, SONIA RAQUEL",430200,VILMER,Santiago del Estero,NOA,23/09/1994,29,Femenino,1,13/02/23,02/2023,Tradicional,Divorciado(a),Terciario
13,864,9185212,32000,Moto,738552,"RODRIGUEZ, MIGUEL ALEJANDRO",433201,COLONIA DORA,Santiago del Estero,NOA,4/01/1991,33,Masculino,1,13/02/23,02/2023,Tradicional,Casado(a),Terciario
13,813,71773418,250000,Utilitario,738558,"VELEZ, ROMINA NATALIA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,24/06/1989,35,Femenino,1,13/02/23,02/2023,Tradicional,Viudo(a),Universitario
13,872,12285912,42800,Dinero,738559,"GANEM, ELIAS ANDREE",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,19/02/1986,38,Masculino,1,13/02/23,02/2023,Tradicional,Casado(a),Primario
13,872,12285912,42800,Dinero,738583,"ALOMO, NIMIA SOLEDAD",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,3/10/1984,39,Femenino,1,25/02/23,02/2023,Tradicional,Soltero(a),Universitario
13,873,33588870,117000,Automóvil,738589,"BRIZUELA, MONICA PATRICIA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,4/05/1975,49,Femenino,1,22/02/23,02/2023,Tradicional,Casado(a),Terciario
13,863,N/A,N/A,Moto,738621,"MENDIETA, JONATHAN",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,2/12/1995,28,Masculino,1,25/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,869,7261629,25300,Moto,739012,"ARANDA, CESAR JESUS",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,4/02/1977,47,Masculino,1,25/02/23,02/2023,Tradicional,Casado(a),Universitario
13,854,N/A,N/A,Automóvil,739013,"ORIETA RUIZ, DARIO ALBERTO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,9/12/1984,39,Masculino,1,13/02/23,02/2023,Tradicional,Soltero(a),Primario
13,872,12285912,42800,Dinero,739014,"GALVAN, ROSA RAMONA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,20/07/1962,62,Femenino,1,13/02/23,02/2023,Tradicional,Casado(a),Terciario
13,872,12285912,42800,Dinero,739015,"ALUSTIZA, RUBEN ARIEL",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,14/08/1974,50,Masculino,1,13/02/23,02/2023,Tradicional,Viudo(a),Primario
13,864,9185212,32000,Moto,739053,"LEMOS, SARA ANGELICA",431200,FORRES,Santiago del Estero,NOA,21/04/1986,38,Femenino,1,25/02/23,02/2023,Tradicional,Viudo(a),Primario
13,869,7261629,25300,Moto,739168,"OVEJERO, SILVIA KARINA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,11/09/1979,45,Femenino,1,22/02/23,02/2023,Tradicional,Viudo(a),Primario
13,876,27272629,95000,Automóvil,739169,"CHAZARRETA, LOURDES FLORENCIA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,11/11/1994,29,Femenino,1,25/02/23,02/2023,Tradicional,Casado(a),Secundario
13,870,7261629,25300,Moto,739194,"VAZQUEZ, MARICEL ALEJANDRA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,27/09/1985,38,Femenino,1,25/02/23,02/2023,Tradicional,Soltero(a),Terciario
13,872,12285912,42800,Dinero,739195,"JUAREZ, JESICA NATALY",430106,SANTO DOMINGO ROBLES,Santiago del Estero,NOA,4/04/1988,36,Femenino,1,25/02/23,02/2023,Tradicional,Casado(a),Secundario
13,871,12285912,42800,Dinero,739198,"BUSTAMANTE, MARIO SANTIAGO",430000,LA BANDA,Santiago del Estero,NOA,4/06/2000,24,Masculino,1,22/02/23,02/2023,Tradicional,Soltero(a),Primario
13,864,9185212,32000,Moto,739199,"CORIA, MARIA DEL CARMEN",430000,LA BANDA,Santiago del Estero,NOA,5/12/1949,74,Femenino,1,25/02/23,02/2023,Tradicional,Divorciado(a),Primario
13,869,7261629,25300,Moto,739200,"ROLDAN, FRANCO ALEJANDRO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,13/09/1999,25,Masculino,1,25/02/23,02/2023,Tradicional,Viudo(a),Primario
13,870,7261629,25300,Moto,739204,"BASUALDO QUINTEROS, ROCIO MICAE",430000,LA BANDA,Santiago del Estero,NOA,7/10/1995,28,Femenino,1,13/02/23,02/2023,Tradicional,Soltero(a),Secundario
13,869,7261629,25300,Moto,739206,"NAZARRE SALTO, OSCAR IVAN",430000,LA BANDA,Santiago del Estero,NOA,22/12/1984,39,Masculino,1,22/02/23,02/2023,Tradicional,Viudo(a),Primario
13,872,12285912,42800,Dinero,739223,"BANEGAS, CARLOTA AZUCENA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,15/12/1982,41,Femenino,1,25/02/23,02/2023,Tradicional,Casado(a),Universitario
13,870,7261629,25300,Moto,739226,"MOREIRA, VERONICA RAMONA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,20/10/1973,50,Femenino,1,13/02/23,02/2023,Tradicional,Viudo(a),Universitario
13,867,7477318,250000,Utilitario,739227,"GOMEZ, NORMA YSABEL",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,4/05/1974,50,Femenino,1,24/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,864,9185212,32000,Moto,739400,"BRUSSA, OSVALDO RAUL",245200,SAN JORGE,Santa Fe,Santa Fe,22/11/1960,63,Masculino,1,16/02/23,02/2023,Tradicional,Casado(a),Universitario
13,864,9185212,32000,Moto,739401,"BRUSSA, OSVALDO RAUL",245200,SAN JORGE,Santa Fe,Santa Fe,22/11/1960,63,Masculino,1,16/02/23,02/2023,Tradicional,Divorciado(a),Terciario
13,813,71773418,250000,Utilitario,739404,"ROJAS, MARTIN ALEJANDRO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,19/07/1994,30,Masculino,1,25/02/23,02/2023,Tradicional,Soltero(a),Terciario
13,864,9185212,32000,Moto,739727,"AQUINO, LAURA NOEMI",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,21/01/1980,44,Femenino,1,25/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,864,9185212,32000,Moto,739728,"GUTIERREZ, LORENA ESTEFANIA",430000,LA BANDA,Santiago del Estero,NOA,21/03/1956,68,Femenino,1,25/02/23,02/2023,Tradicional,Soltero(a),Secundario
13,872,12285912,42800,Dinero,739729,"CORTES, MAURO ISMAEL",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,3/08/1987,37,Masculino,1,25/02/23,02/2023,Tradicional,Viudo(a),Terciario
13,864,9185212,32000,Moto,739730,"FERNANDEZ, JOSE ADRIAN",430000,LA BANDA,Santiago del Estero,NOA,11/06/1983,41,Masculino,1,25/02/23,02/2023,Tradicional,Soltero(a),Terciario
13,864,9185212,32000,Moto,739731,"ORTEGA, MICAELA LUCIA",430000,LA BANDA,Santiago del Estero,NOA,17/06/1995,29,Femenino,1,25/02/23,02/2023,Tradicional,Casado(a),Secundario
13,822,21530592,75000,Automóvil,740057,"DAVERIO GRAMAJO, DIEGO SANTIAGO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,21/04/1979,45,Masculino,1,24/02/23,02/2023,Tradicional,Soltero(a),Primario
13,875,27272629,95000,Automóvil,740068,"MARTINEZ, ALBERTO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,31/05/1968,56,Masculino,1,25/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,833,N/A,N/A,Moto,738575,"SILVA, DAVID ALEJANDRO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,21/09/1998,25,Masculino,1,25/02/23,02/2023,Tradicional,Divorciado(a),Terciario
13,864,9185212,32000,Moto,738577,"HERRERA, DARIO RAUL",430000,LA BANDA,Santiago del Estero,NOA,15/09/1948,76,Masculino,1,22/02/23,02/2023,Tradicional,Casado(a),Secundario
13,871,12285912,42800,Dinero,738579,"CORVALAN, SERGIO OMAR",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,29/04/1970,54,Masculino,1,25/02/23,02/2023,Tradicional,Viudo(a),Primario
13,814,29039763,102200,Dinero,738580,"SILVIA, DELINA ANA",430000,LA BANDA,Santiago del Estero,NOA,13/02/1951,73,Femenino,1,22/02/23,02/2023,Tradicional,Casado(a),Secundario
13,813,71773418,250000,Utilitario,738614,"CARABAJAL, MARIA ISABEL",430000,LA BANDA,Santiago del Estero,NOA,14/05/1968,56,Femenino,1,13/02/23,02/2023,Tradicional,Divorciado(a),Secundario
13,864,9185212,32000,Moto,738617,"MOCCAGATTA, MATIAS SANTIAGO",430000,LA BANDA,Santiago del Estero,NOA,10/01/2004,20,Masculino,1,13/02/23,02/2023,Tradicional,Casado(a),Secundario
13,869,7261629,25300,Moto,738729,"AZAN, ELIANA KARINA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,18/01/1995,29,Femenino,1,13/02/23,02/2023,Tradicional,Divorciado(a),Secundario
13,819,27272629,95000,Automóvil,738730,"VALDEZ, ROXANA DEL VALLE",430000,LA BANDA,Santiago del Estero,NOA,18/09/1980,44,Femenino,1,13/02/23,02/2023,Tradicional,Casado(a),Primario
13,830,21530592,75000,Automóvil,738731,"GUTIERREZ, EXEQUIEL MAURICIO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,7/04/2002,22,Masculino,1,13/02/23,02/2023,Tradicional,Soltero(a),Primario
13,844,40766417,142000,Automóvil,738732,"SANTILLAN TANELA, ELIZA BETY",430000,LA BANDA,Santiago del Estero,NOA,2/05/1993,31,Femenino,1,25/02/23,02/2023,Tradicional,Soltero(a),Universitario
13,841,29339763,102200,Dinero,738778,"SOSA, VERONICA NATALIA",430000,LA BANDA,Santiago del Estero,NOA,20/12/1988,35,Femenino,1,22/02/23,02/2023,Tradicional,Casado(a),Terciario
13,833,N/A,N/A,Moto,739196,"GODOY, MARIELA ALEJANDRA",430000,LA BANDA,Santiago del Estero,NOA,14/02/1974,50,Femenino,1,22/02/23,02/2023,Tradicional,Casado(a),Terciario
13,864,9185212,32000,Moto,739197,"CARABAJAL, STELLA MARIS",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,26/07/1960,64,Femenino,1,25/02/23,02/2023,Tradicional,Soltero(a),Primario
13,822,21530592,75000,Automóvil,739208,"ZAPATA, EDITH GRACIELA",430000,LA BANDA,Santiago del Estero,NOA,15/03/1968,56,Femenino,1,22/02/23,02/2023,Tradicional,Casado(a),Primario
13,872,12285912,42800,Dinero,739210,"RUIZ, ROGER HECTOR",430000,LA BANDA,Santiago del Estero,NOA,3/03/1990,34,Masculino,1,25/02/23,02/2023,Tradicional,Divorciado(a),Terciario
13,871,12285912,42800,Dinero,738528,"GOMEZ, VICTOR EDUARDO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,16/04/1984,40,Masculino,1,25/02/23,02/2023,Tradicional,Divorciado(a),Primario
13,872,12285912,42800,Dinero,738530,"JUAREZ, JAVIER LEONARDO",430000,LA BANDA,Santiago del Estero,NOA,8/08/1980,44,Masculino,1,25/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,872,12285912,42800,Dinero,738532,"PONCE, OSCAR ESTEBAN",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,31/05/1981,43,Masculino,1,22/02/23,02/2023,Tradicional,Divorciado(a),Secundario
13,871,12285912,42800,Dinero,738627,"INFANTE, ROBERTO ENRIQUE",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,6/06/1996,28,Masculino,1,25/02/23,02/2023,Tradicional,Divorciado(a),Terciario
13,872,12285912,42800,Dinero,738628,"INFANTE, MIGUEL AGUSTIN",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,14/07/1991,33,Masculino,1,22/02/23,02/2023,Tradicional,Divorciado(a),Primario
13,872,12285912,42800,Dinero,739170,"PONCE CASERES, SERGIO NICOLAS",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,28/07/2004,20,Masculino,1,13/02/23,02/2023,Tradicional,Soltero(a),Secundario
13,864,9185212,32000,Moto,739171,"JUAREZ, SILVIA ROXANA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,29/08/1982,42,Femenino,1,25/02/23,02/2023,Tradicional,Casado(a),Secundario
13,870,7261629,25300,Moto,739172,"ITURRE, JUAN CARLOS",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,13/11/1987,36,Masculino,1,25/02/23,02/2023,Tradicional,Viudo(a),Universitario
13,872,12285912,42800,Dinero,739173,"JIMENEZ, ALICIA AZUCENA",430000,LA BANDA,Santiago del Estero,NOA,24/02/1975,49,Femenino,1,13/02/23,02/2023,Tradicional,Viudo(a),Primario
13,864,9185212,32000,Moto,739174,"LOTO, FLORENCIA BELEN",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,23/02/1993,31,Femenino,1,22/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,814,29039763,102200,Dinero,739175,"LOPEZ, FEDERICO MACIEL",430000,LA BANDA,Santiago del Estero,NOA,14/01/1998,26,Femenino,1,25/02/23,02/2023,Tradicional,Casado(a),Secundario
13,872,12285912,42800,Dinero,739176,"VALDEZ, JUAN CARLOS",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,18/09/1968,56,Masculino,1,13/02/23,02/2023,Tradicional,Divorciado(a),Universitario
13,875,27272629,95000,Automóvil,739407,"LEDESMA, NORMA PATRICIA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,22/11/1970,53,Femenino,1,25/02/23,02/2023,Tradicional,Divorciado(a),Secundario
13,870,7261629,25300,Moto,739415,"GOMEZ, FRANCISCO ROMAN",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,30/04/1957,67,Masculino,1,25/02/23,02/2023,Tradicional,Soltero(a),Terciario
13,872,12285912,42800,Dinero,677866,"AUBE, RAMONA DEL VALLE",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,21/02/1986,38,Femenino,1,23/02/19,02/2023,Tradicional,Viudo(a),Secundario
13,869,7261629,25300,Moto,739177,"ALDERETE, LAUREANO EZEQUIEL",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,25/05/1994,30,Masculino,1,16/02/23,02/2023,Tradicional,Soltero(a),Primario
13,872,12285912,42800,Dinero,739178,"NAVARRO KLADKO, DARIO GERMAN",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,16/06/1988,36,Masculino,1,16/02/23,02/2023,Tradicional,Divorciado(a),Primario
13,875,27272629,95000,Automóvil,739179,"OVEJERO, RAMON SEBASTIAN",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,1/09/1986,38,Masculino,1,24/02/23,02/2023,Tradicional,Soltero(a),Terciario
13,872,12285912,42800,Dinero,739180,"JUAREZ, NERIO RAFAEL",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,11/05/2003,21,Masculino,1,16/02/23,02/2023,Tradicional,Soltero(a),Primario
13,826,8266486,28800,Dinero,739181,"LLANOS, MARIA FERNANDA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,26/07/1973,51,Femenino,1,24/02/23,02/2023,Tradicional,Casado(a),Terciario
13,875,27272629,95000,Automóvil,739182,"ALDEREJE, DOMINGO MARINO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,6/11/1967,56,Masculino,1,16/02/23,02/2023,Tradicional,Soltero(a),Primario
13,875,27272629,95000,Automóvil,739183,"MOLINA, SILVIA ESTHER",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,29/05/1972,52,Femenino,1,24/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,862,N/A,N/A,Automóvil,739184,ALBORNOZ MONICA VIVIANA,422000,TERMAS RIO HONDO,Santiago del Estero,NOA,11/09/1977,47,Femenino,1,24/02/23,02/2023,Tradicional,Soltero(a),Primario
13,864,9185212,32000,Moto,739185,"KECZELI MESZAROS, IRENE",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,4/05/1962,62,Masculino,1,25/02/23,02/2023,Tradicional,Soltero(a),Secundario
13,864,9185212,32000,Moto,739186,"SORIA, ANDREA KARINA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,3/05/1974,50,Femenino,1,25/02/23,02/2023,Tradicional,Casado(a),Primario
13,815,29039763,102200,Dinero,739187,"CAJAL,JUAN CARLOS ALBERTO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,26/09/1967,56,Masculino,1,25/02/23,02/2023,Tradicional,Soltero(a),Universitario
13,864,9185212,32000,Moto,739188,"SERRANOS, SANDRA DANIELA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,12/01/2000,24,Femenino,1,25/02/23,02/2023,Tradicional,Casado(a),Secundario
13,809,5632417,17067,Moto,739189,"FIGUEROA, FELIX LUIS",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,9/10/1952,71,Masculino,1,24/02/23,02/2023,Tradicional,Soltero(a),Primario
13,871,12285912,42800,Dinero,739190,"JUAREZ, ANDREA CAMILA DEL ROS.",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,25/08/2000,24,Femenino,1,25/02/23,02/2023,Tradicional,Casado(a),Secundario
13,864,9185212,32000,Moto,739372,"RIVERO, JULIA BIVIANA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,6/11/1971,52,Femenino,1,25/02/23,02/2023,Tradicional,Divorciado(a),Terciario
13,864,9185212,32000,Moto,739373,"GALVAN, JUAN ALBERTO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,24/07/1963,61,Masculino,1,16/02/23,02/2023,Tradicional,Casado(a),Universitario
13,864,9185212,32000,Moto,739374,"NUNEZ, LUIS MARCELO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,29/08/1978,46,Masculino,1,25/02/23,02/2023,Tradicional,Casado(a),Universitario
13,823,9558444,33300,Moto,739375,"LOPEZ, ROBERTO OSMAR",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,12/08/1957,67,Masculino,1,25/02/23,02/2023,Tradicional,Casado(a),Secundario
13,835,N/A,N/A,Automóvil,739376,"DECIMA, AZUCENA ANALIA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,13/07/1978,46,Femenino,1,24/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,875,27272629,95000,Automóvil,739377,"ALBORNOZ, NANCY DEL CARMEN",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,16/07/1976,48,Femenino,1,24/02/23,02/2023,Tradicional,Divorciado(a),Primario
13,864,9185212,32000,Moto,739378,"JUAREZ, REYES DE ORACIO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,6/01/1969,55,Masculino,1,24/02/23,02/2023,Tradicional,Divorciado(a),Universitario
13,864,9185212,32000,Moto,739379,"LEDESMA, ENRIQUE ROLANDO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,25/07/1959,65,Masculino,1,25/02/23,02/2023,Tradicional,Soltero(a),Primario
13,872,12285912,42800,Dinero,739380,"SANCHEZ, ENRIQUE FABIAN",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,3/11/1979,44,Masculino,1,25/02/23,02/2023,Tradicional,Divorciado(a),Terciario
13,864,9185212,32000,Moto,739381,"JIMENEZ, NICANOR",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,10/01/1950,74,Masculino,1,25/02/23,02/2023,Tradicional,Soltero(a),Primario
13,875,27272629,95000,Automóvil,739425,"MANSILLA, JOSE SALVADO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,23/03/1983,41,Masculino,1,25/02/23,02/2023,Tradicional,Casado(a),Terciario
13,875,27272629,95000,Automóvil,739427,"OSORIO, MICAELA DANIELA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,23/07/1999,25,Femenino,1,16/02/23,02/2023,Tradicional,Casado(a),Terciario
13,869,7261629,25300,Moto,739513,"JUAREZ, JORGE MIGUEL",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,14/08/1974,50,Masculino,1,24/02/23,02/2023,Tradicional,Viudo(a),Secundario
13,871,12285912,42800,Dinero,739693,"TAPIA, VERONICA CECILIA",530000,LA RIOJA,La Rioja,NOA,14/07/1978,46,Femenino,1,16/02/23,02/2023,Tradicional,Casado(a),Primario
13,875,27272629,95000,Automóvil,739694,"CAJAL, FERNANDO EMANUEL",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,30/12/1988,35,Masculino,1,25/02/23,02/2023,Tradicional,Soltero(a),Secundario
13,855,N/A,N/A,Moto,739737,"JUAREZ, MARCELO ALBERTO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,28/03/1967,57,Masculino,1,25/02/23,02/2023,Tradicional,Divorciado(a),Primario
13,828,9558444,33300,Moto,739751,"BRUNO, SILVIA NOEMI",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,16/12/1982,41,Femenino,1,24/02/23,02/2023,Tradicional,Viudo(a),Primario
13,872,12285912,42800,Dinero,740159,"PEREIRA, DARDO LUIS",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,2/06/1968,56,Masculino,1,24/02/23,02/2023,Tradicional,Divorciado(a),Terciario
13,875,27272629,95000,Automóvil,722958,"ZARATE, ELISA ISABEL",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,3/03/1955,69,Femenino,1,26/02/22,02/2023,Tradicional,Divorciado(a),Universitario
13,869,7261629,25300,Moto,728898,"MEDINA, RAMON ABELINO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,2/04/1972,52,Masculino,1,28/07/22,02/2023,Tradicional,Soltero(a),Terciario
13,869,7261629,25300,Moto,738504,"CORDOBA, ANALIA NOEMI",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,30/11/1979,44,Femenino,1,06/02/23,02/2023,Tradicional,Viudo(a),Primario
