Num Org,Articulo,Valor Nominal,Valor Cuota,Tipo Articulo,Nro Titulo,Nombre,Codigo Postal,Localidad,Cod. Provincia,Región,Fecha Nacimiento,Edad,Sexo,Cuota,Fecha Pago,Periodo,Tipo de venta,Estado Civil,Nivel Educativo
13,872,12285912,42800,Dinero,737888,"MARZIN, RAMON",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,27/03/1992,32,Masculino,1,28/01/23,01/2023,Tradicional,Casado(a),Primario
13,870,7261629,25300,Moto,536852,"BUSTAMANTE, DAVID",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,22/11/1982,41,Masculino,1,01/04/12,01/2023,Tradicional,Soltero(a),Universitario
13,875,27272629,95000,Automóvil,704856,"AUCE, MARIA DEL VALLE",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,21/02/1986,38,Femenino,1,28/11/20,01/2023,Tradicional,Divorciado(a),Universitario
13,864,9185212,32000,Moto,714808,"PEREZ, SALVADOR",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,30/07/1956,68,Masculino,1,28/07/21,01/2023,Tradicional,Casado(a),Secundario
13,870,7261629,25300,Moto,727520,"DANTE, AURELIO",430400,GRAMILLA,Santiago del Estero,NOA,15/10/1958,65,Masculino,1,25/06/22,01/2023,Tradicional,Soltero(a),Universitario
13,801,15236982,46172,Automóvil,737543,"LUQUE, SERGIO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,25/09/1991,32,Masculino,1,26/01/23,01/2023,Tradicional,Casado(a),Terciario
13,875,27272629,95000,Automóvil,737555,"LAZARTE, ANDRES",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,8/10/1974,49,Masculino,1,28/01/23,01/2023,Tradicional,Divorciado(a),Terciario
13,864,9185212,32000,Moto,737557,"SERRANO, ISMAEL",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,21/02/1999,25,Masculino,1,28/01/23,01/2023,Tradicional,Divorciado(a),Secundario
13,864,9185212,32000,Moto,737560,"GUTIERREZ, MARCOS",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,28/06/1990,34,Masculino,1,28/01/23,01/2023,Tradicional,Viudo(a),Primario
13,875,27272629,95000,Automóvil,737885,"SORIANO, NORBERTO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,6/09/1968,56,Masculino,1,,01/2023,Tradicional,Divorciado(a),Universitario
13,813,71773418,250000,Utilitario,737886,"RIZZOTTI, ANTONELLA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,5/05/1992,32,Femenino,1,28/01/23,01/2023,Tradicional,Viudo(a),Secundario
13,869,7261629,25300,Moto,737887,"JUAREZ, BEATRIZ",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,21/01/1964,60,Femenino,1,28/01/23,01/2023,Tradicional,Soltero(a),Primario
13,863,N/A,N/A,Dinero,737889,"ROMANA, IRIS",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,18/12/1988,35,Femenino,1,26/01/23,01/2023,Tradicional,Casado(a),Secundario
13,872,12285912,42800,Dinero,737891,"MANSILLA, MARIA PAZ",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,8/09/1980,44,Femenino,1,28/01/23,01/2023,Tradicional,Soltero(a),Universitario
13,828,9558444,33300,Moto,737919,"PAZ, MICAELA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,28/05/1972,52,Femenino,1,,01/2023,Tradicional,Viudo(a),Terciario
13,828,9558444,33300,Moto,737920,"TAJES, ADRIAN",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,2/09/1964,60,Masculino,1,28/01/23,01/2023,Tradicional,Divorciado(a),Primario
13,871,12285912,42800,Dinero,737922,"OSORNO, LORENZO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,15/03/1984,40,Masculino,1,28/01/23,01/2023,Tradicional,Casado(a),Secundario
13,864,9185212,32000,Moto,737945,"LLADOS, ELISABET",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,22/01/1969,55,Femenino,1,28/01/23,01/2023,Tradicional,Casado(a),Primario
13,864,9185212,32000,Moto,738045,"GECIA, ROSARIO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,4/10/1950,73,Femenino,1,28/01/23,01/2023,Tradicional,Soltero(a),Primario
13,864,9185212,32000,Moto,738280,"DIAZ, GLORIA MARIA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,9/04/1959,65,Femenino,1,28/01/23,01/2023,Tradicional,Casado(a),Universitario
13,871,12285912,42800,Dinero,737531,"YAGO, RICARDO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,26/06/1994,30,Masculino,1,13/01/23,01/2023,Tradicional,Divorciado(a),Universitario
13,817,7634862,26600,Moto,737533,"MONTE, ANGELICA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,3/05/1977,47,Femenino,1,28/01/23,01/2023,Tradicional,Divorciado(a),Secundario
13,854,N/A,N/A,Moto,737536,"OSORIO, ORLANDO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,4/08/1978,46,Masculino,1,16/01/23,01/2023,Tradicional,Casado(a),Secundario
13,869,7261629,25300,Moto,737537,"CACERES, ENRIQUE",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,20/12/1980,43,Masculino,1,16/01/23,01/2023,Tradicional,Casado(a),Primario
13,872,12285912,42800,Dinero,737538,"SAYAGO, JUAN",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,23/05/1991,33,Masculino,1,16/01/23,01/2023,Tradicional,Soltero(a),Secundario
13,872,12285912,42800,Dinero,737539,"SAYAGO, RICARDO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,30/07/1969,55,Masculino,1,09/01/23,01/2023,Tradicional,Soltero(a),Terciario
13,871,12285912,42800,Dinero,737540,"MONTE, ANGELICA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,3/05/1977,47,Femenino,1,28/01/23,01/2023,Tradicional,Viudo(a),Secundario
13,801,15236982,46172,Automóvil,737541,"ROBLES, RAMON",430000,LA BANDA,Santiago del Estero,NOA,10/09/1996,28,Masculino,1,28/01/23,01/2023,Tradicional,Viudo(a),Secundario
13,872,12285912,42800,Dinero,737542,"MIRANDA, ROQUE EXEQUIEL",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,27/12/1988,35,Masculino,1,16/01/23,01/2023,Tradicional,Viudo(a),Terciario
13,837,N/A,N/A,Dinero,737545,"FIGUEROA, HECTOR",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,29/11/1968,55,Masculino,1,28/01/23,01/2023,Tradicional,Soltero(a),Terciario
13,869,7261629,25300,Moto,737548,"SUAREZ, MARCELO",420800,LORETO,Santiago del Estero,NOA,14/01/1966,58,Masculino,1,16/01/23,01/2023,Tradicional,Soltero(a),Primario
13,815,29039763,102200,Dinero,737561,"PORTALES, BELEN",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,20/12/1993,30,Femenino,1,28/01/23,01/2023,Tradicional,Soltero(a),Terciario
13,837,N/A,N/A,Automóvil,737562,"CARDAL, ALEJANDRO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,29/06/1975,49,Masculino,1,28/01/23,01/2023,Tradicional,Soltero(a),Universitario
13,870,7261629,25300,Moto,737563,"QUINTANA, GABRIELA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,30/06/1994,30,Femenino,1,28/01/23,01/2023,Tradicional,Casado(a),Secundario
13,871,12285912,42800,Dinero,737565,"JUAREZ, ALFONSO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,10/03/1977,47,Masculino,1,28/01/23,01/2023,Tradicional,Divorciado(a),Universitario
13,832,27272629,95000,Automóvil,737567,"SOSO, ANTONIO",430000,LA BANDA,Santiago del Estero,NOA,31/08/1974,50,Masculino,1,,01/2023,Tradicional,Casado(a),Primario
13,864,9185212,32000,Moto,737814,"GIMENEZ, LUNA",185600,GLEW,Buenos Aires,Buenos Aires,22/08/1991,33,Femenino,1,26/01/23,01/2023,Tradicional,Divorciado(a),Primario
13,873,33588870,117000,Automóvil,737821,"VERATTI, MARIA",410300,TAFI VIEJO,Tucumán,NOA,16/06/1967,57,Femenino,1,13/01/23,01/2023,Tradicional,Divorciado(a),Terciario
13,869,7261629,25300,Moto,737825,"ROLDAN, ROXANA",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,14/09/1974,50,Femenino,1,28/01/23,01/2023,Tradicional,Viudo(a),Terciario
13,869,7261629,25300,Moto,737833,"GIMENEZ, RAUL",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,30/10/1983,40,Masculino,1,16/01/23,01/2023,Tradicional,Soltero(a),Primario
13,852,7477318,250000,Utilitario,737839,"CORIA, GABINO",180202,ESTEBAN ETCHEVERRIA,Buenos Aires,Buenos Aires,18/02/1970,54,Masculino,1,06/01/23,01/2023,Tradicional,Viudo(a),Primario
13,833,N/A,N/A,Utilitario,737843,"MONTE, GONZALO",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,27/04/2001,23,Masculino,1,,01/2023,Tradicional,Divorciado(a),Secundario
13,873,33588870,117000,Automóvil,737844,"NORIEGA, AGUSTIN",430000,LA BANDA,Santiago del Estero,NOA,17/09/1978,46,Masculino,1,28/01/23,01/2023,Tradicional,Soltero(a),Primario
13,870,7261629,25300,Moto,737848,"REINA, JOSE MARÍA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,27/02/1947,77,Masculino,1,28/01/23,01/2023,Tradicional,Soltero(a),Terciario
13,875,27272629,95000,Automóvil,737849,"SIRI, BEATRIZ",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,30/12/1939,84,Femenino,1,28/01/23,01/2023,Tradicional,Viudo(a),Terciario
13,873,33588870,117000,Automóvil,737850,"ABACCA, LUCRECIA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,18/06/1989,35,Femenino,1,28/01/23,01/2023,Tradicional,Viudo(a),Secundario
13,869,7261629,25300,Moto,737851,"MARTIN, FERNANDO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,16/05/1981,43,Masculino,1,28/01/23,01/2023,Tradicional,Divorciado(a),Universitario
13,875,27272629,95000,Automóvil,737852,"ROCHET, YUDITH",422000,TERMAS RIO HONDO,Santiago del Estero,NOA,16/12/1995,28,Femenino,1,28/01/23,01/2023,Tradicional,Soltero(a),Primario
13,871,12285912,42800,Dinero,737854,"FALCO, RAMON",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,14/08/1976,48,Masculino,1,28/01/23,01/2023,Tradicional,Casado(a),Secundario
13,856,N/A,N/A,Dinero,737855,"DIAZ, JESUS",306400,BANDERA,Santiago del Estero,NOA,21/10/1953,70,Masculino,1,28/01/23,01/2023,Tradicional,Casado(a),Terciario
13,871,12285912,42800,Dinero,737863,"ROMERO, JUAN LEANDRO",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,19/05/1993,31,Masculino,1,28/01/23,01/2023,Tradicional,Viudo(a),Secundario
13,864,9185212,32000,Moto,737864,"ARRIETA, MAXIMILIANO",185600,GLEW,Buenos Aires,Buenos Aires,15/10/1991,32,Masculino,1,26/01/23,01/2023,Tradicional,Soltero(a),Universitario
13,864,9185212,32000,Moto,737867,"GORBAN, OFELIA",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,11/09/1983,41,Femenino,1,28/01/23,01/2023,Tradicional,Viudo(a),Primario
13,870,7261629,25300,Moto,708816,"GOMEZ, GABRIEL",420000,SANTIAGO DEL ESTERO,Santiago del Estero,NOA,24/07/1996,28,Masculino,1,27/02/21,01/2023,Tradicional,Divorciado(a),Universitario
16,864,9185212,32000,Moto,737924,"BERRATTI, JUAN",258000,MARCOS JUAREZ,Córdoba,Centro,10/02/1947,77,Masculino,1,28/01/23,01/2023,Tradicional,Divorciado(a),Terciario
16,864,9185212,32000,Moto,737925,"MAURO, MARINA",258000,MARCOS JUAREZ,Córdoba,Centro,6/06/1978,46,Femenino,1,28/01/23,01/2023,Tradicional,Casado(a),Terciario
20,876,27272629,95000,Automóvil,737731,"VERA, BEATRIZ",338000,ELDORADO,Misiones,Litoral,18/02/1969,55,Femenino,1,16/01/23,01/2023,Tradicional,Divorciado(a),Primario
20,875,27272629,95000,Automóvil,712834,"CARDOZO, JUANA",338400,MONTECARLO,Misiones,Litoral,28/09/1947,76,Femenino,1,07/06/21,01/2023,Tradicional,Casado(a),Terciario
20,872,12285912,42800,Dinero,737722,"PAEZ, ORLANDO",330000,POSADAS,Misiones,Litoral,7/04/1962,62,Masculino,1,17/01/23,01/2023,Tradicional,Soltero(a),Secundario
20,876,27272629,95000,Automóvil,737727,"ESIRALA, DANIEL",338000,ELDORADO,Misiones,Litoral,11/12/1955,68,Masculino,1,28/01/23,01/2023,Tradicional,Divorciado(a),Universitario
20,864,9185212,32000,Moto,737732,"IPARRAGUIRRE, MARIA VICENTA",338000,ELDORADO,Misiones,Litoral,19/07/1966,58,Femenino,1,16/01/23,01/2023,Tradicional,Divorciado(a),Secundario
20,864,9185212,32000,Moto,737733,"CANTEROS, JUAN GREGORIO",338400,MONTECARLO,Misiones,Litoral,30/11/1967,56,Masculino,1,,01/2023,Tradicional,Soltero(a),Secundario
20,862,N/A,N/A,Moto,737736,"GAITN, EMILIA",338401,COLONIA EL ALCAZAR,Misiones,Litoral,6/04/1990,34,Femenino,1,11/01/23,01/2023,Tradicional,Casado(a),Primario
20,847,9185212,32000,Moto,737739,"BARBAS, HORTENCIA",330000,POSADAS,Misiones,Litoral,20/09/1962,61,Femenino,1,09/01/23,01/2023,Tradicional,Casado(a),Universitario
20,873,33588870,117000,Automóvil,737740,"BARBAS, HORTENCIA",330000,POSADAS,Misiones,Litoral,20/09/1962,61,Femenino,1,09/01/23,01/2023,Tradicional,Viudo(a),Terciario
20,816,7634862,26600,Moto,738333,"FIORE, GUSTAVO",330000,POSADAS,Misiones,Litoral,17/01/1974,50,Masculino,1,27/01/23,01/2023,Tradicional,Divorciado(a),Secundario
20,872,12285912,42800,Dinero,738334,"HUGNER, NORMANDO",338000,ELDORADO,Misiones,Litoral,30/12/1951,72,Masculino,1,16/01/23,01/2023,Tradicional,Casado(a),Secundario
20,804,8241985,24975,Moto,738335,"LEYES, MARIA ELENA",338000,ELDORADO,Misiones,Litoral,1/08/1974,50,Femenino,1,23/01/23,01/2023,Tradicional,Soltero(a),Universitario
20,863,N/A,N/A,Automóvil,738336,"KAYAMA, TSUYOSHI",330000,POSADAS,Misiones,Litoral,12/06/1971,53,Masculino,1,19/01/23,01/2023,Tradicional,Casado(a),Terciario
20,865,40766417,142000,Automóvil,738337,"PSZETSKI, FERNANDA",330000,POSADAS,Misiones,Litoral,24/06/1988,36,Femenino,1,16/01/23,01/2023,Tradicional,Divorciado(a),Primario
20,875,27272629,95000,Automóvil,738339,"BRITO, ROMAN",337000,P. IGUAZU,Misiones,Litoral,24/08/1964,60,Masculino,1,,01/2023,Tradicional,Viudo(a),Primario
20,870,7261629,25300,Moto,738342,"GALIANA, MARIA CAROLINA",330800,CANDELARIA,Misiones,Litoral,3/07/1986,38,Femenino,1,23/01/23,01/2023,Tradicional,Divorciado(a),Secundario
20,814,29039763,102200,Dinero,738444,"GONCALVES, ARIEL",338400,MONTECARLO,Misiones,Litoral,19/02/1993,31,Masculino,1,24/01/23,01/2023,Tradicional,Casado(a),Primario
20,869,7261629,25300,Moto,738733,"DIAZ, ALBERTO",337600,WANDA,Misiones,Litoral,10/12/1962,61,Masculino,1,20/01/23,01/2023,Online,Casado(a),Secundario
20,822,21530592,75000,Automóvil,738776,"BARUA, ESTELA",338104,MADO,Misiones,Litoral,2/06/1970,54,Femenino,1,26/01/23,01/2023,Online,Casado(a),Universitario
